t,XR,YR,ZR,XL,YL,ZL,theta 0,theta 7,theta 8,elbow R,elbow L,wrist R,wrist L,bass pedal,hihat control,head yaw,head pitch
38.4788,-0.1275,0.5691,-0.0710,-0.1390,0.3580,-0.4270,0.2998,0.1745,0.1745,0.1855,0.0000,0.7756,0.3281,0.0000,-0.0524,0.2352,0.2677
38.4788,-0.1258,0.5637,-0.0741,-0.1390,0.3580,-0.4270,0.2984,0.1745,0.1745,0.1910,0.0000,0.7843,0.3896,0.0000,-0.0524,0.2352,0.2629
38.4788,-0.1240,0.5583,-0.0776,-0.1390,0.3580,-0.4270,0.2969,0.1745,0.1745,0.1961,0.0000,0.7920,0.4438,0.0000,-0.0524,0.2352,0.2581
38.4788,-0.1223,0.5529,-0.0814,-0.1390,0.3580,-0.4270,0.2953,0.1745,0.1745,0.2008,0.0000,0.7987,0.4908,0.0000,-0.0524,0.2352,0.2532
38.4788,-0.1205,0.5474,-0.0857,-0.1390,0.3580,-0.4270,0.2936,0.1745,0.1745,0.2050,0.0000,0.8043,0.5306,0.0000,-0.0524,0.2352,0.2481
38.4788,-0.1187,0.5419,-0.0903,-0.1390,0.3580,-0.4270,0.2918,0.1745,0.1745,0.2088,0.0000,0.8089,0.5632,0.0000,-0.0524,0.2352,0.2430
38.4788,-0.1169,0.5363,-0.0954,-0.1390,0.3580,-0.4270,0.2900,0.1745,0.1745,0.2121,0.0000,0.8125,0.5886,0.0000,-0.0524,0.2352,0.2378
38.4788,-0.1151,0.5308,-0.1008,-0.1390,0.3580,-0.4270,0.2882,0.1745,0.1745,0.2149,0.0000,0.8151,0.6068,0.0000,-0.0524,0.2352,0.2325
38.4788,-0.1133,0.5252,-0.1067,-0.1390,0.3580,-0.4270,0.2863,0.1745,0.1745,0.2171,0.0000,0.8167,0.6177,0.0000,-0.0524,0.2352,0.2271
38.4788,-0.1115,0.5196,-0.1129,-0.1390,0.3580,-0.4270,0.2844,0.1745,0.1745,0.2188,0.0000,0.8172,0.6215,0.0000,-0.0524,0.2352,0.2217
38.4788,-0.1097,0.5140,-0.1195,-0.1390,0.3580,-0.4270,0.2825,0.1745,0.1745,0.2198,0.0000,0.8167,0.6180,0.0000,-0.0524,0.2352,0.2162
38.4788,-0.1079,0.5084,-0.1265,-0.1390,0.3580,-0.4270,0.2807,0.1745,0.1745,0.2202,0.0000,0.8152,0.6073,0.0000,-0.0524,0.2352,0.2106
38.4789,-0.1061,0.5029,-0.1338,-0.1390,0.3580,-0.4270,0.2789,0.1745,0.1745,0.2199,0.0000,0.8127,0.5894,0.0000,-0.0524,0.2352,0.2050
38.4789,-0.1044,0.4973,-0.1415,-0.1390,0.3580,-0.4270,0.2771,0.1745,0.1745,0.2187,0.0000,0.8091,0.5643,0.0000,-0.0524,0.2352,0.1994
38.4789,-0.1026,0.4918,-0.1495,-0.1390,0.3580,-0.4270,0.2754,0.1745,0.1745,0.2168,0.0000,0.8045,0.5320,0.0000,-0.0524,0.2352,0.1937
38.4789,-0.1008,0.4863,-0.1579,-0.1390,0.3580,-0.4270,0.2738,0.1745,0.1745,0.2143,0.0000,0.7989,0.4924,0.0000,-0.0524,0.2352,0.1880
38.4789,-0.0990,0.4809,-0.1665,-0.1390,0.3580,-0.4270,0.2723,0.1745,0.1745,0.2110,0.0000,0.7923,0.4457,0.0000,-0.0524,0.2352,0.1823
38.4789,-0.0973,0.4755,-0.1755,-0.1390,0.3580,-0.4270,0.2709,0.1745,0.1745,0.2071,0.0000,0.7846,0.3917,0.0000,-0.0524,0.2352,0.1765
38.4789,-0.0956,0.4701,-0.1847,-0.1390,0.3580,-0.4270,0.2696,0.1745,0.1745,0.2027,0.0000,0.7760,0.3306,0.0000,-0.0524,0.2352,0.1708
38.4789,-0.0939,0.4648,-0.1942,-0.1390,0.3580,-0.4270,0.2684,0.1745,0.1745,0.1977,0.0000,0.7663,0.2622,0.0000,-0.0524,0.2352,0.1650
38.4789,-0.0922,0.4596,-0.2039,-0.1390,0.3580,-0.4270,0.2675,0.1745,0.1745,0.1922,0.0000,0.7555,0.1866,0.0000,-0.0524,0.2352,0.1593
38.4789,-0.0905,0.4544,-0.2138,-0.1390,0.3580,-0.4270,0.2667,0.1745,0.1745,0.1863,0.0000,0.7438,0.1038,0.0000,-0.0524,0.2352,0.1536
38.4789,-0.0889,0.4493,-0.2238,-0.1390,0.3580,-0.4270,0.2661,0.1745,0.1745,0.1799,0.0000,0.7310,0.0137,0.0000,-0.0524,0.2352,0.1479
38.6154,-0.0872,0.4441,-0.2344,-0.1390,0.3580,-0.4270,0.2656,0.1745,0.1745,0.1729,0.0000,0.7167,-0.0873,0.0000,-0.0524,0.2352,0.1423
38.6154,-0.0856,0.4392,-0.2448,-0.1390,0.3580,-0.4270,0.2657,0.1745,0.1745,0.1658,0.0007,0.7019,-0.0135,0.0000,-0.0524,0.2349,0.1377
38.6154,-0.0840,0.4344,-0.2552,-0.1390,0.3580,-0.4270,0.2658,0.1745,0.1745,0.1584,0.0026,0.6860,0.0577,0.0000,-0.0524,0.2341,0.1332
38.6154,-0.0825,0.4297,-0.2657,-0.1390,0.3580,-0.4270,0.2660,0.1745,0.1745,0.1508,0.0056,0.6691,0.1261,0.0000,-0.0524,0.2329,0.1289
38.6154,-0.0810,0.4251,-0.2762,-0.1390,0.3580,-0.4270,0.2663,0.1745,0.1745,0.1430,0.0097,0.6512,0.1919,0.0000,-0.0524,0.2311,0.1246
38.6154,-0.0796,0.4206,-0.2867,-0.1390,0.3580,-0.4270,0.2667,0.1745,0.1745,0.1350,0.0148,0.6322,0.2550,0.0000,-0.0524,0.2290,0.1204
38.6154,-0.0782,0.4162,-0.2972,-0.1390,0.3580,-0.4270,0.2671,0.1745,0.1745,0.1269,0.0207,0.6123,0.3154,0.0000,-0.0524,0.2265,0.1164
38.6154,-0.0768,0.4119,-0.3076,-0.1390,0.3580,-0.4270,0.2675,0.1745,0.1745,0.1187,0.0275,0.5913,0.3731,0.0000,-0.0524,0.2237,0.1125
38.6154,-0.0755,0.4078,-0.3178,-0.1390,0.3580,-0.4270,0.2680,0.1745,0.1745,0.1104,0.0348,0.5693,0.4281,0.0000,-0.0524,0.2207,0.1087
38.6154,-0.0742,0.4038,-0.3279,-0.1390,0.3580,-0.4270,0.2686,0.1745,0.1745,0.1022,0.0428,0.5462,0.4805,0.0000,-0.0524,0.2174,0.1051
38.6154,-0.0729,0.4000,-0.3379,-0.1390,0.3580,-0.4270,0.2692,0.1745,0.1745,0.0939,0.0512,0.5222,0.5302,0.0000,-0.0524,0.2139,0.1017
38.6154,-0.0718,0.3963,-0.3476,-0.1390,0.3580,-0.4270,0.2698,0.1745,0.1745,0.0858,0.0601,0.4971,0.5772,0.0000,-0.0524,0.2103,0.0984
38.6154,-0.0706,0.3928,-0.3570,-0.1390,0.3580,-0.4270,0.2705,0.1745,0.1745,0.0778,0.0692,0.4710,0.6215,0.0000,-0.0524,0.2066,0.0953
38.6154,-0.0695,0.3894,-0.3662,-0.1390,0.3580,-0.4270,0.2712,0.1745,0.1745,0.0700,0.0785,0.4439,0.6632,0.0000,-0.0524,0.2028,0.0923
38.6154,-0.0685,0.3862,-0.3750,-0.1390,0.3580,-0.4270,0.2718,0.1745,0.1745,0.0623,0.0879,0.4158,0.7021,0.0000,-0.0524,0.1989,0.0896
38.6154,-0.0675,0.3832,-0.3835,-0.1390,0.3580,-0.4270,0.2725,0.1745,0.1745,0.0549,0.0973,0.3866,0.7384,0.0000,-0.0524,0.1951,0.0870
38.6154,-0.0666,0.3804,-0.3915,-0.1390,0.3580,-0.4270,0.2732,0.1745,0.1745,0.0478,0.1066,0.3564,0.7720,0.0000,-0.0524,0.1914,0.0847
38.6154,-0.0658,0.3778,-0.3991,-0.1390,0.3580,-0.4270,0.2739,0.1745,0.1745,0.0410,0.1158,0.3252,0.8029,0.0000,-0.0524,0.1878,0.0825
38.6154,-0.0650,0.3753,-0.4062,-0.1390,0.3580,-0.4270,0.2746,0.1745,0.1745,0.0346,0.1246,0.2929,0.8312,0.0000,-0.0524,0.1843,0.0806
38.6154,-0.0642,0.3731,-0.4128,-0.1390,0.3580,-0.4270,0.2753,0.1745,0.1745,0.0286,0.1331,0.2597,0.8567,0.0000,-0.0524,0.1810,0.0790
38.6154,-0.0636,0.3710,-0.4188,-0.1390,0.3580,-0.4270,0.2759,0.1745,0.1745,0.0231,0.1410,0.2254,0.8796,0.0000,-0.0524,0.1780,0.0776
38.6155,-0.0630,0.3692,-0.4242,-0.1390,0.3580,-0.4270,0.2765,0.1745,0.1745,0.0180,0.1484,0.1901,0.8998,0.0000,-0.0524,0.1752,0.0764
38.6155,-0.0625,0.3676,-0.4290,-0.1390,0.3580,-0.4270,0.2771,0.1745,0.1745,0.0135,0.1552,0.1538,0.9173,0.0000,-0.0524,0.1727,0.0757
38.6155,-0.0620,0.3662,-0.4331,-0.1390,0.3580,-0.4270,0.2776,0.1745,0.1745,0.0096,0.1611,0.1164,0.9322,0.0000,-0.0524,0.1706,0.0763
38.6155,-0.0617,0.3651,-0.4366,-0.1390,0.3580,-0.4270,0.2781,0.1745,0.1745,0.0063,0.1663,0.0781,0.9443,0.0000,-0.0524,0.1688,0.0782
38.6155,-0.0614,0.3642,-0.4393,-0.1390,0.3580,-0.4270,0.2786,0.1745,0.1745,0.0036,0.1704,0.0387,0.9538,0.0000,-0.0524,0.1676,0.0815
38.6155,-0.0612,0.3635,-0.4413,-0.1390,0.3580,-0.4270,0.2790,0.1745,0.1745,0.0017,0.1735,-0.0018,0.9606,0.0000,-0.0524,0.1668,0.0859
38.6155,-0.0610,0.3631,-0.4426,-0.1390,0.3580,-0.4270,0.2793,0.1745,0.1745,0.0004,0.1755,-0.0432,0.9647,0.0000,-0.0524,0.1665,0.0914
38.7569,-0.0610,0.3630,-0.4430,-0.1390,0.3580,-0.4270,0.2795,0.1745,0.1745,0.0000,0.1762,-0.0873,0.9662,0.0000,-0.0524,0.1665,0.0979
38.7569,-0.0610,0.3631,-0.4426,-0.1390,0.3580,-0.4270,0.2796,0.1745,0.1745,0.0004,0.1755,-0.0301,0.9648,0.0000,-0.0524,0.1665,0.1062
38.7569,-0.0612,0.3635,-0.4414,-0.1390,0.3580,-0.4270,0.2797,0.1745,0.1745,0.0016,0.1736,0.0257,0.9608,0.0000,-0.0524,0.1665,0.1153
38.7569,-0.0614,0.3642,-0.4394,-0.1390,0.3580,-0.4270,0.2799,0.1745,0.1745,0.0035,0.1705,0.0801,0.9541,0.0000,-0.0524,0.1665,0.1252
38.7569,-0.0617,0.3651,-0.4367,-0.1390,0.3580,-0.4270,0.2801,0.1745,0.1745,0.0061,0.1664,0.1331,0.9447,0.0000,-0.0524,0.1665,0.1357
38.7569,-0.0620,0.3662,-0.4333,-0.1390,0.3580,-0.4270,0.2804,0.1745,0.1745,0.0094,0.1614,0.1848,0.9327,0.0000,-0.0524,0.1665,0.1467
38.7569,-0.0625,0.3676,-0.4292,-0.1390,0.3580,-0.4270,0.2807,0.1745,0.1745,0.0133,0.1554,0.2351,0.9179,0.0000,-0.0524,0.1665,0.1582
38.7569,-0.0630,0.3691,-0.4244,-0.1390,0.3580,-0.4270,0.2810,0.1745,0.1745,0.0179,0.1487,0.2840,0.9005,0.0000,-0.0524,0.1665,0.1700
38.7569,-0.0636,0.3710,-0.4190,-0.1390,0.3580,-0.4270,0.2814,0.1745,0.1745,0.0229,0.1413,0.3315,0.8804,0.0000,-0.0524,0.1665,0.1822
38.7569,-0.0642,0.3730,-0.4130,-0.1390,0.3580,-0.4270,0.2818,0.1745,0.1745,0.0285,0.1334,0.3777,0.8576,0.0000,-0.0524,0.1665,0.1945
38.7569,-0.0649,0.3752,-0.4064,-0.1390,0.3580,-0.4270,0.2822,0.1745,0.1745,0.0346,0.1249,0.4225,0.8322,0.0000,-0.0524,0.1665,0.2069
38.7569,-0.0657,0.3777,-0.3994,-0.1390,0.3580,-0.4270,0.2826,0.1745,0.1745,0.0411,0.1161,0.4659,0.8040,0.0000,-0.0524,0.1665,0.2194
38.7569,-0.0666,0.3803,-0.3918,-0.1390,0.3580,-0.4270,0.2830,0.1745,0.1745,0.0480,0.1070,0.5079,0.7732,0.0000,-0.0524,0.1665,0.2318
38.7569,-0.0675,0.3831,-0.3838,-0.1390,0.3580,-0.4270,0.2835,0.1745,0.1745,0.0553,0.0977,0.5486,0.7397,0.0000,-0.0524,0.1665,0.2440
38.7569,-0.0685,0.3861,-0.3753,-0.1390,0.3580,-0.4270,0.2839,0.1745,0.1745,0.0630,0.0883,0.5879,0.7035,0.0000,-0.0524,0.1665,0.2560
38.7569,-0.0695,0.3893,-0.3665,-0.1390,0.3580,-0.4270,0.2844,0.1745,0.1745,0.0709,0.0788,0.6258,0.6647,0.0000,-0.0524,0.1665,0.2677
38.7569,-0.0706,0.3927,-0.3574,-0.1390,0.3580,-0.4270,0.2848,0.1745,0.1745,0.0791,0.0695,0.6623,0.6231,0.0000,-0.0524,0.1665,0.2789
38.7569,-0.0717,0.3962,-0.3480,-0.1390,0.3580,-0.4270,0.2853,0.1745,0.1745,0.0875,0.0604,0.6975,0.5789,0.0000,-0.0524,0.1665,0.2896
38.7569,-0.0729,0.3999,-0.3382,-0.1390,0.3580,-0.4270,0.2857,0.1745,0.1745,0.0961,0.0516,0.7313,0.5320,0.0000,-0.0524,0.1665,0.2997
38.7569,-0.0741,0.4037,-0.3283,-0.1390,0.3580,-0.4270,0.2862,0.1745,0.1745,0.1048,0.0431,0.7637,0.4824,0.0000,-0.0524,0.1665,0.3091
38.7569,-0.0754,0.4077,-0.3182,-0.1390,0.3580,-0.4270,0.2866,0.1745,0.1745,0.1137,0.0351,0.7947,0.4301,0.0000,-0.0524,0.1665,0.3178
38.7569,-0.0767,0.4118,-0.3079,-0.1390,0.3580,-0.4270,0.2870,0.1745,0.1745,0.1226,0.0277,0.8243,0.3752,0.0000,-0.0524,0.1665,0.3255
38.7569,-0.0781,0.4160,-0.2976,-0.1390,0.3580,-0.4270,0.2873,0.1745,0.1745,0.1316,0.0210,0.8526,0.3176,0.0000,-0.0524,0.1665,0.3324
38.7569,-0.0795,0.4204,-0.2871,-0.1390,0.3580,-0.4270,0.2877,0.1745,0.1745,0.1406,0.0150,0.8795,0.2573,0.0000,-0.0524,0.1665,0.3381
38.7569,-0.0810,0.4249,-0.2766,-0.1390,0.3580,-0.4270,0.2880,0.1745,0.1745,0.1495,0.0099,0.9051,0.1943,0.0000,-0.0524,0.1665,0.3428
38.7569,-0.0825,0.4295,-0.2661,-0.1390,0.3580,-0.4270,0.2883,0.1745,0.1745,0.1584,0.0058,0.9292,0.1286,0.0000,-0.0524,0.1665,0.3462
38.7569,-0.0840,0.4342,-0.2556,-0.1390,0.3580,-0.4270,0.2885,0.1745,0.1745,0.1672,0.0027,0.9520,0.0603,0.0000,-0.0524,0.1665,0.3483
38.7569,-0.0855,0.4390,-0.2452,-0.1390,0.3580,-0.4270,0.2887,0.1745,0.1745,0.1758,0.0007,0.9734,-0.0108,0.0000,-0.0524,0.1665,0.3491
38.8983,-0.0872,0.4441,-0.2344,-0.1390,0.3580,-0.4270,0.2889,0.1745,0.1745,0.1846,0.0000,0.9941,-0.0873,0.0000,-0.0524,0.1665,0.3489
38.8983,-0.0888,0.4492,-0.2242,-0.1390,0.3580,-0.4270,0.2896,0.1745,0.1745,0.1928,0.0003,1.0127,-0.0448,0.0000,-0.0524,0.1666,0.3485
38.8983,-0.0904,0.4542,-0.2141,-0.1390,0.3580,-0.4270,0.2905,0.1745,0.1745,0.2007,0.0013,1.0299,-0.0033,0.0000,-0.0524,0.1668,0.3479
38.8983,-0.0921,0.4594,-0.2042,-0.1390,0.3580,-0.4270,0.2913,0.1745,0.1745,0.2084,0.0029,1.0458,0.0372,0.0000,-0.0524,0.1671,0.3470
38.8983,-0.0938,0.4646,-0.1945,-0.1390,0.3580,-0.4270,0.2923,0.1745,0.1745,0.2157,0.0051,1.0603,0.0766,0.0000,-0.0524,0.1675,0.3458
38.8983,-0.0955,0.4699,-0.1851,-0.1390,0.3580,-0.4270,0.2932,0.1745,0.1745,0.2226,0.0078,1.0734,0.1150,0.0000,-0.0524,0.1681,0.3444
38.8983,-0.0972,0.4753,-0.1758,-0.1390,0.3580,-0.4270,0.2943,0.1745,0.1745,0.2292,0.0111,1.0851,0.1524,0.0000,-0.0524,0.1688,0.3428
38.8983,-0.0990,0.4807,-0.1669,-0.1390,0.3580,-0.4270,0.2954,0.1745,0.1745,0.2353,0.0149,1.0954,0.1888,0.0000,-0.0524,0.1695,0.3410
38.8983,-0.1007,0.4861,-0.1582,-0.1390,0.3580,-0.4270,0.2965,0.1745,0.1745,0.2409,0.0191,1.1044,0.2241,0.0000,-0.0524,0.1704,0.3390
38.8983,-0.1025,0.4916,-0.1498,-0.1390,0.3580,-0.4270,0.2977,0.1745,0.1745,0.2460,0.0238,1.1120,0.2584,0.0000,-0.0524,0.1714,0.3368
38.8983,-0.1043,0.4971,-0.1418,-0.1390,0.3580,-0.4270,0.2989,0.1745,0.1745,0.2506,0.0288,1.1182,0.2917,0.0000,-0.0524,0.1725,0.3343
38.8983,-0.1061,0.5027,-0.1341,-0.1390,0.3580,-0.4270,0.3001,0.1745,0.1745,0.2546,0.0342,1.1230,0.3240,0.0000,-0.0524,0.1736,0.3317
38.8983,-0.1079,0.5082,-0.1267,-0.1390,0.3580,-0.4270,0.3014,0.1745,0.1745,0.2579,0.0400,1.1265,0.3552,0.0000,-0.0524,0.1749,0.3289
38.8983,-0.1097,0.5138,-0.1197,-0.1390,0.3580,-0.4270,0.3028,0.1745,0.1745,0.2606,0.0461,1.1286,0.3855,0.0000,-0.0524,0.1762,0.3260
38.8983,-0.1115,0.5194,-0.1131,-0.1390,0.3580,-0.4270,0.3041,0.1745,0.1745,0.2625,0.0525,1.1293,0.4147,0.0000,-0.0524,0.1776,0.3229
38.8983,-0.1133,0.5250,-0.1069,-0.1390,0.3580,-0.4270,0.3055,0.1745,0.1745,0.2638,0.0591,1.1286,0.4429,0.0000,-0.0524,0.1790,0.3196
38.8983,-0.1151,0.5306,-0.1010,-0.1390,0.3580,-0.4270,0.3069,0.1745,0.1745,0.2642,0.0659,1.1266,0.4700,0.0000,-0.0524,0.1806,0.3162
38.8983,-0.1169,0.5361,-0.0956,-0.1390,0.3580,-0.4270,0.3083,0.1745,0.1745,0.2638,0.0729,1.1232,0.4962,0.0000,-0.0524,0.1821,0.3126
38.8983,-0.1186,0.5417,-0.0905,-0.1390,0.3580,-0.4270,0.3098,0.1745,0.1745,0.2625,0.0801,1.1184,0.5213,0.0000,-0.0524,0.1838,0.3089
38.8983,-0.1204,0.5472,-0.0859,-0.1390,0.3580,-0.4270,0.3112,0.1745,0.1745,0.2602,0.0874,1.1122,0.5454,0.0000,-0.0524,0.1854,0.3051
38.8983,-0.1222,0.5527,-0.0816,-0.1390,0.3580,-0.4270,0.3127,0.1745,0.1745,0.2571,0.0948,1.1047,0.5684,0.0000,-0.0524,0.1871,0.3012
38.8983,-0.1240,0.5581,-0.0777,-0.1390,0.3580,-0.4270,0.3142,0.1745,0.1745,0.2532,0.1022,1.0958,0.5905,0.0000,-0.0524,0.1889,0.2971
38.8983,-0.1257,0.5635,-0.0742,-0.1390,0.3580,-0.4270,0.3157,0.1745,0.1745,0.2486,0.1097,1.0855,0.6115,0.0000,-0.0524,0.1907,0.2930
38.8984,-0.1274,0.5689,-0.0711,-0.1390,0.3580,-0.4270,0.3172,0.1745,0.1745,0.2432,0.1172,1.0738,0.6315,0.0000,-0.0524,0.1925,0.2887
38.8984,-0.1291,0.5742,-0.0684,-0.1390,0.3580,-0.4270,0.3187,0.1745,0.1745,0.2372,0.1246,1.0608,0.6505,0.0000,-0.0524,0.1943,0.2844
38.8984,-0.1308,0.5794,-0.0661,-0.1390,0.3580,-0.4270,0.3202,0.1745,0.1745,0.2306,0.1320,1.0464,0.6684,0.0000,-0.0524,0.1962,0.2800
38.8984,-0.1325,0.5846,-0.0641,-0.1390,0.3580,-0.4270,0.3216,0.1745,0.1745,0.2235,0.1393,1.0306,0.6854,0.0000,-0.0524,0.1980,0.2755
38.8984,-0.1341,0.5897,-0.0625,-0.1390,0.3580,-0.4270,0.3231,0.1745,0.1745,0.2159,0.1465,1.0134,0.7013,0.0000,-0.0524,0.1999,0.2709
38.8984,-0.1358,0.5947,-0.0611,-0.1390,0.3580,-0.4270,0.3246,0.1745,0.1745,0.2078,0.1535,0.9948,0.7162,0.0000,-0.0524,0.2018,0.2663
38.8984,-0.1373,0.5996,-0.0602,-0.1390,0.3580,-0.4270,0.3261,0.1745,0.1745,0.1993,0.1604,0.9749,0.7300,0.0000,-0.0524,0.2037,0.2616
38.8984,-0.1389,0.6044,-0.0595,-0.1390,0.3580,-0.4270,0.3275,0.1745,0.1745,0.1905,0.1670,0.9536,0.7429,0.0000,-0.0524,0.2055,0.2569
38.8984,-0.1404,0.6091,-0.0591,-0.1390,0.3580,-0.4270,0.3289,0.1745,0.1745,0.1813,0.1734,0.9310,0.7547,0.0000,-0.0524,0.2074,0.2522
38.8984,-0.1419,0.6138,-0.0590,-0.1390,0.3580,-0.4270,0.3303,0.1745,0.1745,0.1719,0.1795,0.9069,0.7655,0.0000,-0.0524,0.2092,0.2474
38.8984,-0.1434,0.6183,-0.0591,-0.1390,0.3580,-0.4270,0.3317,0.1745,0.1745,0.1624,0.1853,0.8815,0.7753,0.0000,-0.0524,0.2110,0.2426
38.8984,-0.1448,0.6226,-0.0595,-0.1390,0.3580,-0.4270,0.3331,0.1745,0.1745,0.1526,0.1908,0.8547,0.7840,-0.0002,-0.0524,0.2128,0.2377
38.8984,-0.1462,0.6269,-0.0601,-0.1390,0.3580,-0.4270,0.3344,0.1745,0.1745,0.1428,0.1959,0.8265,0.7917,-0.0031,-0.0524,0.2146,0.2329
38.8984,-0.1475,0.6310,-0.0609,-0.1390,0.3580,-0.4270,0.3357,0.1745,0.1745,0.1329,0.2006,0.7970,0.7985,-0.0094,-0.0524,0.2163,0.2280
38.8984,-0.1488,0.6350,-0.0619,-0.1390,0.3580,-0.4270,0.3369,0.1745,0.1745,0.1230,0.2049,0.7660,0.8041,-0.0189,-0.0524,0.2179,0.2232
38.8984,-0.1500,0.6389,-0.0630,-0.1390,0.3580,-0.4270,0.3382,0.1745,0.1745,0.1131,0.2087,0.7337,0.8088,-0.0315,-0.0524,0.2196,0.2183
38.8984,-0.1512,0.6425,-0.0642,-0.1390,0.3580,-0.4270,0.3393,0.1745,0.1745,0.1033,0.2120,0.7001,0.8124,-0.0468,-0.0524,0.2211,0.2135
38.8984,-0.1523,0.6461,-0.0655,-0.1390,0.3580,-0.4270,0.3405,0.1745,0.1745,0.0937,0.2148,0.6650,0.8150,-0.0647,-0.0524,0.2227,0.2087
38.8984,-0.1534,0.6494,-0.0670,-0.1390,0.3580,-0.4270,0.3416,0.1745,0.1745,0.0843,0.2171,0.6286,0.8166,-0.0847,-0.0524,0.2241,0.2039
38.8984,-0.1545,0.6526,-0.0684,-0.1390,0.3580,-0.4270,0.3426,0.1745,0.1745,0.0751,0.2187,0.5908,0.8172,-0.1065,-0.0524,0.2255,0.1992
38.8984,-0.1554,0.6557,-0.0699,-0.1390,0.3580,-0.4270,0.3436,0.1745,0.1745,0.0662,0.2198,0.5516,0.8167,-0.1296,-0.0524,0.2268,0.1945
38.8984,-0.1564,0.6585,-0.0715,-0.1390,0.3580,-0.4270,0.3445,0.1745,0.1745,0.0577,0.2202,0.5110,0.8153,-0.1536,-0.0524,0.2281,0.1898
38.8984,-0.1572,0.6612,-0.0730,-0.1390,0.3580,-0.4270,0.3454,0.1745,0.1745,0.0496,0.2199,0.4691,0.8128,-0.1780,-0.0524,0.2292,0.1852
38.8984,-0.1580,0.6636,-0.0744,-0.1390,0.3580,-0.4270,0.3462,0.1745,0.1745,0.0418,0.2188,0.4258,0.8093,-0.2023,-0.0524,0.2303,0.1807
38.8984,-0.1587,0.6659,-0.0759,-0.1390,0.3580,-0.4270,0.3470,0.1745,0.1745,0.0346,0.2169,0.3811,0.8047,-0.2261,-0.0524,0.2313,0.1762
38.8984,-0.1594,0.6679,-0.0772,-0.1390,0.3580,-0.4270,0.3476,0.1745,0.1745,0.0280,0.2144,0.3350,0.7991,-0.2488,-0.0524,0.2322,0.1718
38.8984,-0.1600,0.6697,-0.0784,-0.1390,0.3580,-0.4270,0.3483,0.1745,0.1745,0.0219,0.2111,0.2876,0.7925,-0.2702,-0.0524,0.2329,0.1675
38.8984,-0.1605,0.6713,-0.0796,-0.1390,0.3580,-0.4270,0.3488,0.1745,0.1745,0.0164,0.2073,0.2388,0.7849,-0.2896,-0.0524,0.2336,0.1632
38.8984,-0.1609,0.6727,-0.0806,-0.1390,0.3580,-0.4270,0.3493,0.1745,0.1745,0.0117,0.2029,0.1886,0.7763,-0.3068,-0.0524,0.2342,0.1591
38.8985,-0.1613,0.6739,-0.0814,-0.1390,0.3580,-0.4270,0.3497,0.1745,0.1745,0.0077,0.1979,0.1371,0.7666,-0.3214,-0.0524,0.2346,0.1550
38.8985,-0.1616,0.6748,-0.0821,-0.1390,0.3580,-0.4270,0.3500,0.1745,0.1745,0.0044,0.1924,0.0841,0.7560,-0.3331,-0.0524,0.2349,0.1511
38.8985,-0.1618,0.6754,-0.0826,-0.1390,0.3580,-0.4270,0.3502,0.1745,0.1745,0.0021,0.1865,0.0298,0.7443,-0.3417,-0.0524,0.2351,0.1472
38.8985,-0.1620,0.6758,-0.0829,-0.1390,0.3580,-0.4270,0.3503,0.1745,0.1745,0.0006,0.1801,-0.0259,0.7315,-0.3471,-0.0524,0.2352,0.1435
39.1753,-0.1620,0.6760,-0.0830,-0.1390,0.3580,-0.4270,0.3504,0.1745,0.1745,0.0000,0.1729,-0.0873,0.7167,-0.3491,-0.0524,0.2352,0.1399
39.1753,-0.1620,0.6759,-0.0829,-0.1390,0.3580,-0.4270,0.3502,0.1745,0.1745,0.0003,0.1658,-0.0448,0.7019,-0.3480,-0.0524,0.2352,0.1380
39.1753,-0.1618,0.6755,-0.0826,-0.1390,0.3580,-0.4270,0.3498,0.1745,0.1745,0.0013,0.1584,-0.0033,0.6860,-0.3447,-0.0524,0.2352,0.1362
39.1753,-0.1616,0.6748,-0.0821,-0.1390,0.3580,-0.4270,0.3492,0.1745,0.1745,0.0029,0.1508,0.0372,0.6691,-0.3393,-0.0524,0.2352,0.1347
39.1753,-0.1613,0.6739,-0.0814,-0.1390,0.3580,-0.4270,0.3483,0.1745,0.1745,0.0051,0.1430,0.0766,0.6512,-0.3318,-0.0524,0.2352,0.1333
39.1753,-0.1610,0.6728,-0.0806,-0.1390,0.3580,-0.4270,0.3472,0.1745,0.1745,0.0078,0.1350,0.1150,0.6322,-0.3224,-0.0524,0.2352,0.1321
39.1753,-0.1605,0.6714,-0.0796,-0.1390,0.3580,-0.4270,0.3459,0.1745,0.1745,0.0111,0.1269,0.1524,0.6123,-0.3111,-0.0524,0.2352,0.1312
39.1753,-0.1600,0.6699,-0.0785,-0.1390,0.3580,-0.4270,0.3445,0.1745,0.1745,0.0149,0.1187,0.1888,0.5913,-0.2981,-0.0524,0.2352,0.1304
39.1753,-0.1594,0.6680,-0.0773,-0.1390,0.3580,-0.4270,0.3429,0.1745,0.1745,0.0191,0.1104,0.2241,0.5693,-0.2835,-0.0524,0.2352,0.1298
39.1753,-0.1588,0.6660,-0.0760,-0.1390,0.3580,-0.4270,0.3411,0.1745,0.1745,0.0238,0.1022,0.2584,0.5462,-0.2676,-0.0524,0.2352,0.1295
39.1753,-0.1581,0.6638,-0.0745,-0.1390,0.3580,-0.4270,0.3392,0.1745,0.1745,0.0288,0.0939,0.2917,0.5222,-0.2505,-0.0524,0.2352,0.1293
